Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2016/10/19, 18:49:50, 34.693169, 135.195953, 168.40,  0.00, 134, 0, 119.18, 1
2016/10/19, 18:51:00, 34.693203, 135.195557, 187.03,  1044.00, 275, 0, 36.40, 1
2016/10/19, 18:52:05, 34.693157, 135.195648, 171.33,  0.00, 121, 0, 9.77, 1
2016/10/19, 18:53:09, 34.693951, 135.195831, 213.35,  0.00, 10, 0, 89.86, 1
2016/10/19, 18:54:20, 34.694092, 135.195541, 200.65,  8604.00, 300, 0, 30.80, 1
2016/10/19, 18:55:31, 34.693756, 135.196091, 202.58,  6372.00, 126, 0, 62.64, 1
2016/10/19, 18:56:35, 34.694092, 135.195831, 161.01,  1944.00, 327, 0, 44.28, 1
2016/10/19, 18:57:39, 34.693920, 135.194839, 117.46,  2160.00, 258, 0, 92.69, 1
2016/10/19, 18:58:43, 34.693363, 135.194458, 177.54,  1872.00, 209, 0, 71.06, 1
2016/10/19, 18:59:47, 34.692356, 135.194199, 121.22,  0.00, 191, 0, 114.45, 1
2016/10/19, 19:00:51, 34.693203, 135.194229, 320.54,  0.00, 1, 0, 94.22, 1
2016/10/19, 19:02:00, 34.692207, 135.194183, 119.02,  3276.00, 182, 0, 110.83, 1
2016/10/19, 20:26:52, 34.692207, 135.194183, 119.02,  3276.00, 0, 0, 0.00, 1
2016/10/19, 20:28:03, 34.692017, 135.194092, 41.79,  3096.00, 201, 0, 22.71, 1
2016/10/19, 20:29:08, 34.692345, 135.194855, 84.96,  0.00, 62, 0, 78.72, 1
2016/10/19, 20:30:13, 34.692982, 135.194626, 128.68,  0.00, 343, 0, 73.86, 1
2016/10/19, 20:31:19, 34.693092, 135.194672, 55.59,  3420.00, 18, 0, 12.93, 1
2016/10/19, 20:32:24, 34.693455, 135.194458, 180.71,  5364.00, 334, 0, 44.86, 1
2016/10/19, 20:33:28, 34.693512, 135.194901, 12.14,  0.00, 81, 0, 40.99, 1
2016/10/19, 20:37:08, 34.693512, 135.194901, 12.14,  0.00, 0, 0, 0.00, 1
2016/10/19, 20:38:12, 34.694191, 135.194305, 5.49,  5904.00, 324, 0, 93.11, 1
2016/10/19, 20:39:18, 34.694397, 135.194000, 64.20,  936.00, 309, 0, 36.09, 1
2016/10/19, 20:40:23, 34.694195, 135.194168, 41.35,  0.00, 145, 0, 27.21, 1
2016/10/19, 20:41:32, 34.694645, 135.194412, 25.42,  1008.00, 24, 0, 54.79, 1
2016/10/19, 20:42:38, 34.691154, 135.189957, 0.76,  69264.00, 226, 0, 562.66, 1
2016/10/19, 20:43:43, 34.689499, 135.187088, 41.17,  0.00, 234, 0, 320.43, 1
2016/10/19, 20:44:46, 34.683804, 135.178879, 6.97,  58032.00, 229, 0, 982.02, 1
2016/10/19, 20:45:52, 34.679283, 135.178284, -5.44,  684.00, 186, 0, 505.65, 1
2016/10/19, 20:47:04, 34.679283, 135.178284, -5.44,  684.00, 0, 0, 0.00, 1
2016/10/19, 20:48:12, 34.678440, 135.178970, 141.66,  1764.00, 146, 0, 112.79, 1
2016/10/19, 20:49:20, 34.679821, 135.179703, 9.47,  3708.00, 23, 0, 167.55, 1
