lat,long,label
34.8963,135.812,京都翔英高等学校
34.9473,135.699,京都向日町競輪場
34.9688,135.769,伏見稲荷駅
34.9799,135.753,東寺駅
34.0775,134.506,鮎喰駅
34.1529,134.529,池谷駅
34.1938,135.152,養翠園
34.3523,135.372,大木地区 (泉佐野市)
34.4499,135.574,長野温泉
34.5643,135.527,大泉緑地
34.6194,135.503,万代池
34.6224,135.764,大和小泉駅
34.7138,135.836,きっづ光科学館ふぉとん
34.7474,135.611,萱島駅
34.789,135.353,小林駅 (兵庫県)
34.7967,135.221,有馬口駅
34.8254,134.522,竜野駅
34.8648,135.779,久津川車塚古墳
34.9123,134.981,兵庫教育大学附属中学校
34.9332,135.755,松本酒造
34.9508,135.765,京都教育大学附属高等学校
34.959,135.773,京都聖母学院小学校
34.991,135.836,髭茶屋追分
33.9216,134.664,徳島県立富岡東中学校・高等学校
34.1928,134.613,撫養橋
34.3961,135.286,りんくうポート南
34.4244,135.712,極楽寺ヒビキ遺跡
34.4657,135.798,岩屋山古墳
34.5988,135.513,我孫子駅 (大阪府)
34.7923,134.693,妻鹿駅
34.8276,135.413,川西能勢口駅
34.3449,134.892,イオン洲本ショッピングセンター
34.395,135.85,大師山寺
34.9607,135.652,勝持寺
34.1581,135.194,温山荘園
34.1668,135.192,紀三井寺公園
34.1881,134.624,土佐泊城
34.2607,135.309,ロッシュコート
34.4567,135.803,檜隈寺
34.5674,135.515,新金岡駅
34.5729,135.638,高井田横穴墓群
34.7442,135.088,木津駅 (兵庫県)
34.7528,135.416,塚口駅 (阪急)
34.7706,134.848,加古川市立氷丘小学校
34.8169,134.681,灘菊酒造
34.8323,135.237,公智神社
34.8769,135.22,横山駅 (兵庫県)
34.8879,134.558,東觜崎駅
34.9632,134.692,夢前バスストップ
34.2772,134.989,紀淡海峡
34.3061,135.803,丹生川上神社下社
34.3975,135.288,りんくうポート北
34.4474,135.579,河合寺
34.4617,135.738,中井家住宅
34.4803,135.818,飛鳥水落遺跡
34.5602,135.603,野中古墳
34.5657,135.016,国営明石海峡公園
34.5743,135.606,藤井寺市立図書館
34.6052,135.487,住ノ江駅
34.607,135.671,開運橋 (信貴山)
34.6182,135.492,粉浜駅
34.8132,134.645,英賀保駅
34.834,134.697,射楯兵主神社
34.8932,135.808,放生院 (宇治市)
34.9005,135.819,三室戸寺
34.9787,135.773,明暗寺
33.7347,134.54,日和佐八幡神社
34.1234,134.491,観音院 (徳島県藍住町)
34.1868,135.173,不老橋
34.376,135.45,牛滝温泉
34.4715,135.59,初芝富田林中学校・高等学校
34.5006,135.797,かしはら万葉ホール
34.8946,135.806,宇治駅 (京阪)
34.9413,134.956,滝野駅
34.2075,134.609,スクノ海
34.0358,135.183,和歌山県立耐久高等学校
34.0394,134.556,雑賀町 (徳島市)
34.088,134.527,徳島県立徳島中央高等学校
34.2405,135.171,和歌山競輪場
34.4486,135.357,願泉寺 (貝塚市)
34.533,135.463,大阪物療大学
34.5356,135.786,多坐弥志理都比古神社
34.5589,135.792,田原本警察署
34.7213,135.542,大阪市立旭図書館
34.7947,134.907,厄神駅
34.8001,134.989,三木上の丸駅
34.8978,135.676,天王山トンネル
34.9314,135.737,鴨川 (淀川水系)
34.9487,134.962,滝駅 (兵庫県)
34.9825,135.787,在阪民放ラジオ局京都中継局
34.984,135.723,堀場製作所
34.0527,134.558,徳島文理大学短期大学部
34.5715,135.594,藤井寺駅
34.5998,135.53,矢田事件
34.889,135.8,宇治警察署
34.0761,134.518,徳島大学病院
34.1164,134.495,千光寺 (徳島県藍住町)
34.2125,135.586,高野山
34.2758,135.436,旧名手宿本陣
34.4342,135.233,関西国際空港
34.4603,135.732,御所警察署
34.7585,134.821,コスモライフ
34.8991,135.783,宇治徳洲会病院
34.9811,135.771,万寿寺
33.919,134.65,徳島県立富岡西高等学校
34.0109,134.587,小松島ステーションパーク
34.0467,135.162,施無畏寺
34.1539,135.177,和歌山マリーナシティ
34.2014,135.204,竈山墓
34.2321,135.191,和歌山駅
34.3888,135.31,日根神社
34.4265,135.594,延命寺 (河内長野市)
34.4578,135.609,富田林市農業公園
34.5039,135.792,奈良県立医科大学附属病院
34.5218,135.433,高石駅
34.5233,135.542,堺市立東図書館
34.5278,135.462,堺市立西図書館
34.5375,135.475,家原寺
34.5685,135.589,大阪女子短期大学
34.6309,135.072,滝の茶屋駅
34.7724,135.553,摂津市民図書館
34.8357,134.695,兵庫縣姫路護國神社
34.8502,134.92,葉多駅
34.9569,135.656,正法寺 (京都市西京区)
34.9669,135.773,伏見稲荷大社
34.5835,135.459,旧堺燈台
33.8865,135.889,木津呂
34.1652,134.602,鳴門市立鳴門工業高等学校
34.3045,135.536,かつらぎ警察署
34.4135,135.337,泉州航空神社
34.5543,135.724,牧野古墳
34.5931,135.687,龍田大社
34.6025,135.574,長原駅 (大阪府)
34.8221,135.61,高槻市立芝生図書館
34.9437,135.706,北真経寺
34.0341,134.463,一宮城 (阿波国)
34.0429,135.182,湯浅警察署
34.3028,135.955,紀伊半島
34.3419,134.903,大浜海岸 (洲本市)
34.3506,135.695,栗山家住宅
34.4369,135.54,河内長野市立西中学校
34.5054,135.763,イオンモール橿原
34.6263,135.621,八尾市立図書館
34.8061,135.216,五社駅
34.9081,135.707,京都府立洛西浄化センター公園
34.1367,134.553,北島町立北島北小学校
34.3533,135.701,五條バスセンター
34.4188,135.921,中竜門郵便局
34.4456,135.549,大阪千代田短期大学
34.4779,135.774,新沢千塚古墳群
34.5293,135.797,ツインゲート橿原
34.547,135.583,四天王寺大学
34.5909,135.825,イオンタウン天理
34.7769,135.862,海住山寺
34.9345,135.791,大善寺 (京都市)
34.971,135.821,京阪バス山科営業所
34.0841,135.125,有田市立箕島中学校
34.1192,134.501,ゆめタウン徳島
34.1265,134.529,徳島県立徳島北高等学校
34.5248,135.459,アリオ鳳
34.539,135.559,堺市立美原図書館
34.6124,135.488,住吉公園
34.6385,135.028,西舞子駅
34.8304,135.426,五月山公園
34.9363,135.689,乙訓寺
34.5517,135.65,大阪教育大学
34.5851,135.515,堺 北花田阪急
34.0371,135.174,湯浅
34.9453,135.953,日本フィンランド学校
33.7277,135.991,ペアシティ新宮店
34.0258,135.173,稲むらの火の館
34.086,134.525,徳島県立徳島科学技術高等学校
34.2344,135.215,和歌山東警察署
34.91,135.719,妙教寺 (京都市伏見区)
34.9527,135.893,滋賀県立大津清陵高等学校
34.9648,135.77,深草駅
34.0446,134.559,マルナカ徳島店
34.8466,135.617,高槻市立中央図書館
34.8817,135.684,橋本駅 (京都府)
34.9547,135.771,西岸寺 (京都市伏見区深草)
34.6093,135.551,喜連瓜破駅
34.2627,135.522,丹生都比売神社
34.4545,135.56,河内長野市立図書館
34.8697,135.604,安岡寺 (高槻市)
33.7297,135.384,闘鶏神社
34.0407,134.525,徳島県立図書館
34.0893,134.531,徳島県立城北高等学校
34.4433,135.368,ユニチカオークタウン貝塚
34.8441,135.699,シネプレックス枚方
34.1211,134.587,大塚ヴェガホール
34.1389,134.531,阿波市場駅
34.1704,134.578,木津城
34.5494,134.938,野島断層
34.1095,134.534,生光学園中学校・高等学校
34.2255,135.173,岡山の時鐘堂
34.495,135.511,堺市立南図書館
34.5755,135.485,堺東駅
33.9226,134.664,阿南市立阿南図書館
33.9315,134.514,徳島県立勝浦高等学校
34.168,134.615,徳島県鳴門総合運動公園
34.2297,134.587,小鳴門新橋
34.5194,135.493,原池公園
34.5564,135.596,ボケ山古墳
34.6143,135.734,法隆寺地域の仏教建造物
34.885,135.568,高槻市萩谷総合運動公園
34.9747,135.934,フォレオ大津一里山
34.5073,135.409,泉州朝鮮初級学校
34.8388,135.469,箕面温泉
34.0019,134.565,小松島市立児安小学校
34.2722,135.153,ふじと台
34.9387,135.765,丹波橋駅
33.7359,135.973,御船島
34.1554,134.507,板東駅
34.1901,135.143,雑賀崎
34.3806,135.557,岩湧寺
34.4156,134.791,ウェルネスパーク五色・高田屋嘉兵衛公園
34.9145,135.698,恵解山古墳
33.7319,135.985,佐藤春夫記念館
33.9253,134.639,徳島県立阿南工業高等学校
34.0124,134.574,堀越寺
34.0639,134.572,南末広町
34.4629,135.823,飛鳥稲淵宮殿跡
34.9017,135.365,イオンモール猪名川
34.1785,134.601,徳島県立鳴門高等学校
34.4921,135.511,堺市立泉北すえむら資料館
34.5778,135.549,松原市文化会館
33.8835,135.899,嶋津の森
33.9512,134.661,阿南市立那賀川図書館
34.0667,134.573,徳島県立徳島東工業高等学校
34.2184,134.626,鳴門の根上りマツ
34.4515,135.572,ノバティながの
34.4973,135.893,粟原寺
34.5156,135.703,葛城市相撲館
34.8666,135.226,神鉄道場駅
34.9172,135.775,京都市立向島中学校
34.9269,135.76,中書島駅
34.2147,135.581,明王院 (高野山)
34.2839,135.31,岩出市立岩出図書館
34.0809,134.554,香蘭高等学校
34.8518,135.625,大阪医科大学
33.672,135.331,千畳敷 (和歌山県)
33.9281,134.673,ショッピングプラザ アピカ
34.3772,135.287,九十九王子 (泉南市)
33.5978,135.925,グリーンピア南紀
34.0548,134.542,徳島県立城南高等学校
33.6622,135.364,南紀白浜空港
34.2088,135.189,和歌山朝鮮初中級学校
34.287,135.742,常覚寺
34.2367,135.138,新日鐵住金和歌山製鐵所
34.4206,135.751,吉野口駅
34.1328,134.606,徳島飛行場
34.587,135.626,柏原市立図書館
34.5416,135.441,浜寺公園
34.1489,134.484,阿波川端駅
34.2214,134.607,ウチノ海
34.346,134.895,洲本市立図書館
34.3903,135.986,丹生川上神社
34.1286,134.528,勝瑞駅
34.2033,135.218,和歌山県立和歌山交通公園
33.7143,135.99,イオン新宮ショッピングセンター
34.4667,135.822,奈良県立万葉文化館
34.0483,134.556,徳島文理中学校・高等学校
34.1118,134.547,フジグラン北島
34.4386,135.566,河内長野市立三日市小学校
34.3842,135.783,町立大淀病院
34.5109,135.632,大阪芸術大学
34.1814,134.619,撫養町弁財天
34.8721,134.69,姫路獨協大学
33.83,135.777,備崎経塚
34.1954,135.183,セントラルシティ和歌山
33.6667,135.373,アドベンチャーワールド
34.2784,135.091,コスモパーク加太
34.0583,134.543,勢見山
33.7386,134.532,美波町立日和佐中学校
34.0053,134.626,小松島航空基地
33.9542,134.624,阿南市立羽ノ浦図書館
34.428,135.579,興禅寺 (河内長野市)
34.1727,135.817,篠原踊
34.921,134.546,播磨新宮駅
34.1592,134.496,板東俘虜収容所
34.3168,135.157,深日駅
33.4782,135.786,串本警察署
33.8513,135.395,紀州備長炭振興館
34.3564,135.871,吉野山
34.0278,135.172,広村堤防
33.7186,135.99,新宮警察署
33.5333,135.917,パイプフィッシュ (潜水艦)
34.2657,135.152,和歌山大学
34.1022,134.553,四国大学
34.1422,134.466,板野駅
34.4844,135.794,橿原神宮前駅
33.6753,135.888,那智四十八滝
33.5397,135.826,高池の虫喰岩
34.2529,135.941,大峯山寺
34.3337,135.958,川上村立図書館
33.8576,134.482,徳島県立那賀高等学校
34.3076,135.584,和歌山県立紀北工業高等学校
34.3237,134.836,南あわじ市・洲本市小中学校組合立広田小学校
33.8978,135.149,ロマンシティ御坊
34.0918,134.585,阿波木偶人形会館
33.8881,135.276,真妻山
34.0157,134.578,徳島県立小松島西高等学校
34.2418,134.651,鳴門海峡
33.4667,135.633,キングフィッシュ (潜水艦)
33.9072,135.879,瀞八丁
34.3987,135.285,田尻スカイブリッジ
34.2907,135.744,奈良県立五條高等学校賀名生分校
34.3627,135.485,三国山 (大阪府)
33.9886,135.793,十津川警察署
33.5843,135.923,下里古墳
33.6829,135.344,白良浜
33.4844,135.797,橋杭岩
33.8348,134.75,蒲生田岬
33.9339,135.732,上湯温泉
33.8661,134.655,橘湾発電所
33.6965,135.399,新庄総合公園
33.7753,135.504,滝尻王子
33.9599,134.628,徳島県立富岡東高等学校羽ノ浦校
33.8,135.167,ホエール (潜水艦)
33.7442,135.376,パビリオンシティ田辺
33.5,135.567,スレッドフィン (潜水艦)
33.5475,135.486,海底ポスト
30.75,135.5,ソーフィッシュ (潜水艦)
33.6013,135.944,くじら浜公園
33.2333,134.667,バーフィッシュ (潜水艦)
32.1667,135.9,セネット (潜水艦)
30.8,135.283,バットフィッシュ (潜水艦)
34.6649996,135.2114382,デリカテス アラメゾン 
135.1920586,135.1920586,鉄板焼神戸Fuji
34.693262,135.19019,神戸 プレジール
34.695944,135.194894,GREEN HOUSE Silva(グリーンハウスシルバ)
34.699146,135.194939,LUCIOLE（ルシオル）
34.696101,135.192562,きた山
34.695149,135.192577,イスズベーカリー
34.697366,135.191509,ソネ
34.692913,135.196672,ブランジェリー　コム・シノワ
34.698028,135.191636,あぶり肉工房 和黒
34.694232,135.188426,お気軽健康Cafe あげは
34.691927,135.188798,Modernark pharm Cafe
34.692844,135.191243,神戸牛 喜山
34.691675,135.19224,神戸牛 吉祥吉 三宮店
34.692187,135.197462,神戸牛 吉祥吉 三宮磯上店
34.693297,135.192096,神戸牛 八坐和 阪急三宮店
34.689919,135.191876,神戸牛焼肉 八坐和 本店
34.694049,135.191979,神戸牛 高倉
34.694127,135.191901,神戸牛 源吉
34.694616,135.192009,神戸牛 石窯焼ステーキ 吉らら
34.691358,135.193107,KOBE BEEF LENTAMENTE
34.693799,135.191638,神戸牛 なみ木
34.696901,135.197309,太陽と虎
34.691558,135.189027,カフェMAMOUNIA
34.694216,135.188416,あげは。神戸トアロード店
34.693997,135.192971,Bar＆Bistro 63
34.694388,135.196017,ザ・プレミアム ミント神戸
34.694388,135.196017,かつくらミント神戸店
34.694388,135.196017,シジャン　ミント神戸店
34.694388,135.196017,神戸源氏
34.694388,135.196017,うどんのう
34.694388,135.196017,gram
34.690215,135.191525,神戸洋藝菓子ボックサン
34.691269,135.190881,かつ丼　吉兵衛　
34.695791,135.189276,MADRAS KITCHEN
34.6903,135.189414,ティーハウスムジカ 神戸元町店
34.689775,135.19059,菜っぱ
34.694405,135.196027,天ぷら　島屋
34.683614,135.178262,炭火焼肉　糸桜
34.692144,135.193281,タン・カフェ
34.695731,135.189415,天竺園
34.697655,135.191392,Triton Cafe
34.689691,135.190451,tea room mahisa 元町店
34.697835,135.191281,cafe.shuu
34.695334,135.193236,～イタリア家庭料理の店～Rvalentino（アール ヴァレンティーノ）
34.692798,135.198099,カフェ・ゾエ
34.691936,135.189301,Le Dimanche
34.688119,135.187948,老祥記
34.688664,135.188839,劉家荘
34.682625,135.178985,大井肉店
34.689355,135.189051,神戸元町　別館　牡丹園
34.688391,135.188241,神戸牛 黒澤
34.688026,135.187125,神戸牛 吉祥吉 本店
34.688867,135.188256,KOBE BEEF RED ONE
34.688394,135.189238,神戸牛 大地
34.687694,135.186485,神戸牛 八坐和WEST
34.688414,135.18924,神戸南京町　民生　廣東料理
34.684781,135.181138,菓子工房 Pao de lo 元町本店
34.688497,135.188048,洋食屋　アシェット
34.687691,135.185656,パティスリー　グレゴリー・コレ
34.687536,135.18681,神戸マシュマロ浪漫
34.688039,135.188735,?華源　フィーファーヨン
34.687676,135.188238,神戸フクロウカフェ
34.687781,135.186755,東紫縁
34.688036,135.188626,エストローヤル菓子工房
34.688089,135.187343,南京町　友好飯店
34.688281,135.188904,南翔
34.688069,135.187716,北京菜館
34.688116,135.189093,栄和飯店
34.688341,135.186315,観音屋
34.688146,135.188224,東栄酒家
34.688399,135.187873,蓮南京町店
34.688186,135.188329,天仁茗茶
34.687521,135.18682,皇蘭南京町本店
34.6864392,135.1846006,ミ ズ 倶 楽 部 セ ン タ ー
34.688036,135.188626,中華菜館　龍郷
34.687846,135.187618,元祖ぎょうざ苑
34.688259,135.187883,月龍
34.68603747,135.1854784,Est.Est （エストエスト）
34.6880383,135.1880578,南京町
34.6945239,135.1959964,ミント神戸
34.69296,135.1924171,さんちか
34.6886284,135.1883253,大丸神戸
34.6930222,135.1932287,そごう神戸
34.6797716,135.1801557,神戸ハーバーランドumie
34.6643685,135.2163577,ikea kobe
34.664666,135.2125383,ポートピアホテル
34.680326,135.188386,神戸オリエンタルホテル
34.678745,135.184872,アラカンパーニュ
34.696765,135.1861343,サ・マーシュ （Ca marche）
34.696665,135.18642,中国菜館　東天閣
34.704101,135.193435,バレンシア
34.698581,135.188143,ラ　メゾン　ドゥ　グラシアニ　神戸北野
34.698318,135.191122,神戸にしむら珈琲店
34.696256,135.186778,シェローズ
34.700771,135.195168,フロインドリーブ
34.697708,135.188328,スイーツ&ベーカリー「ル・パン神戸北野」
34.697916,135.191169,BISTRO 近藤亭 
34.686671,135.188453,ハオス ダイニングルーム
34.686261,135.18683,モンプリュ
34.693766,34.693766,ステーキ青山
34.693524,135.191259,元祖　鉄板焼ステーキ　みその　神戸本店
34.692855,135.190148,Kobe A-1
34.692489,135.189391,アラカンパーニュ　トアロード店
34.692985,135.190706,紅茶屋マヒシャ
34.682522,135.179796,Fruit Cafe Saita! Saita!
34.67738,135.176877,まもるくん
34.680278,135.273363,Feel Dining Cafe & Sea
34.690174,135.194667,グリル　十字屋
34.688676,135.190451,カフェラ　大丸神戸店
34.687399,135.194398,セントラル （CENTRAL） 
34.688448,135.194521,YURT
34.687221,135.191314,ROUGH RARE(ラフレア)
34.688593,135.19285,Bar & Bistro 64
34.687993,135.190726,旧居留地カフェ
34.69859546,135.1949748,丸高中華そば　神戸二宮店
34.69567045,135.1923693,北野坂　奥
34.691021,135.190672,麺屋 天孫降臨
34.69390369,135.1919469,ボンゴレ亭
34.69169032,135.19225,真っ赤ならーめん とまこ 三宮センタープラザ店
34.69129173,135.1911132,神戸牛らーめん　八坐和
34.68874679,135.1951802,ヌードルダイニング 道麺 居留地店
34.69634688,135.1927393,餃子専門店 祥雲
34.69165282,135.1923864,我流本舗
135.1927435,135.1927435,自家製太麺 ドカ盛 マッチョ 三ノ宮店
34.69603984,135.1915554,火風鼎
34.69245382,135.1907179,わき本
34.69465667,135.1921513,おか林
34.69655647,135.1927562,勇すし
34.69640564,135.1990419,寿司 雅
34.6942328,135.1922353,魚料理 沖の瀬
34.69235438,135.1905335,寿司 真之助
34.69249064,135.1925891,鮨大 立ち喰い部 大ちゃん
34.692202,135.189931,スターボード
34.679194,135.169292,大谷貝つぼ焼 
34.690569,135.192289,PATISSERIE TOOTH TOOTH 本店
34.690613,135.191876,神戸大使館ニューミュンヘン
34.676346,135.168427,神戸湊ビール
34.691956,135.196883,LAPUTA the FLANDERS TALE
34.692506,135.190344,HOP STAND
34.692741,135.191713,YEBISUBAR 神戸三宮店
34.691037,135.194802,神戸ビアホール　ポートサイド
34.69234,135.191752,ビア カフェ ド ブルージュ
34.702394,135.19079,ウィーン・オーストリアの家
34.87834,135.178434,キリンビール 神戸工場　丘の上のビアレストラン
34.692706,135.193942,ジャンボカラオケ広場 三宮駅前店 
34.693272,135.191617,ジャンボカラオケ広場 生田新道店
34.679426,135.176321,ジャンボカラオケ広場 JR神戸店
34.694813,135.193136,ジャンボカラオケ広場 北野坂店
34.689652,135.188956,ジャンボカラオケ広場 元町駅前2号店
34.693291,135.192464,ジャンボカラオケ広場 サンキタ通り店
34.692588,135.191212,ジャンボカラオケ広場 
,,ビッグエコー
34.693608,135.192803,三宮駅前店
34.693863,135.192634,コート・ダジュール 三宮駅前店
,,ラウンドワン
34.693933,135.197375,三宮駅前店
,,マック
34.693585,135.192723,神戸三宮店
,,カラオケ館
34.694738,135.193061,北野坂店　
,,カラオケ館
34.693788,135.191406,東門街店
,,快活CLUB
34.695571,135.196394,三宮駅前店
34.692516,135.191367,カラオケ　リアル
34.646,135.513,あべのハルカス
34.66,135.586,司馬遼太郎記念館
35.3588,136.171,琵琶湖国定公園
34.7797,135.44,伊丹スカイパーク
34.8838,135.703,飛行神社
34.565,135.488,大仙陵古墳
34.689467,135.195755,神戸市役所１号館24階
35.4535,135.1064,大江山
34.688716,135.190447,旧居留地
35.5549,134.488,湯村温泉 (兵庫県)
35.0228,135.713,双ヶ丘
34.6781,135.157,会下山
34.6934,135.505,大阪市立東洋陶磁美術館
34.8069,134.6391,英賀城
34.8942,135.81,宇治市源氏物語ミュージアム
34.9505,135.7474,離宮八幡宮
34.852,135.596,今城塚古代歴史館
34.622,135.497,帝塚山古墳
35.0032,134.997,日本へそ公園
34.7625,135.242,六甲高山植物園
34.7625,135.242,六甲高山植物園
34.8813,134.451,感状山城
34.6539,135.117,須磨離宮公園
34.6539,135.516,四天王寺
34.413,135.529,関西サイクルスポーツセンター
34.8888,135.8074,平等院鳳翔館
34.8911,134.658,圓教寺
34.8911,135.811,宇治神社
35.024,135.719,春光院
34.9807,135.738,西寺
35.0603,135.753,賀茂神社
35.0603,135.753,賀茂別雷神社
35.0603,135.678,高山寺
34.7172,135.191,神戸布引ロープウェイ
35.1598,134.551,波賀城史跡公園
34.9705,135.6903,樫原廃寺跡
34.6693,135.476,大阪ドーム
34.9441,135.6972,向日神社
34.8333,134.7,姫路城
35.0156,135.674,天龍寺
34.7723,134.553,新舞子海水浴場
34.85,135.594,今城塚古墳
35.0142,135.747,二条城
34.7523,134.833,鶴林寺 (加古川市)
35.49,134.684,八反滝 (豊岡市)
35.4467,134.517,久須部渓谷
34.7097,135.194,布引の滝
34.8932,135.808,放生院 (宇治市)
35.5884,134.805,玄武洞
34.6545,135.429,海遊館
34.437,135.336,二色の浜公園
34.7436,135.356,兵庫県立芸術文化センター
35.217,135.432,大福光寺
34.8058,135.638,ひらかたパーク
34.6918,135.492,国立国際美術館
35.0394,135.729,鹿苑寺
34.9774,135.775,龍吟庵
34.7954,135.7619,観音寺 (京田辺市)
35.3241,135.224,楞厳寺 (綾部市)
35.0389,135.773,賀茂御祖神社
34.7099,135.273,浜福鶴吟醸工房
35.0344,135.718,龍安寺
35.0073,135.783,青蓮院
34.7814,134.971,三木ホースランドパーク
35.4746,135.3854,舞鶴市政記念館
34.7342,135.206,掬星台
36.5626,136.362,山陰海岸国立公園
34.9781,135.781,泉涌寺
34.665008,135.503591,なんばグランド花月
34.8958,135.679,宝積寺
35.0158,135.689,車折神社
34.7357,135.335,西宮神社
34.399,135.386,水間寺
34.9514,135.821,醍醐寺
34.665,135.507,黒門市場
34.5031,135.644,大阪府立近つ飛鳥博物館
34.8548,135.7896,水度神社
35.1181,135.771,鞍馬寺
34.6647,135.433,ユニバーサル・スタジオ・ジャパン
34.328,135.161,みさき公園
34.9672,135.773,伏見稲荷大社
34.7644,135.246507,六甲ガーデンテラス
34.9433,135.703,長岡京
34.8294,135.909,金胎寺
35.0439,135.745,聚光院
34.7222,135.3112,芦屋市谷崎潤一郎記念館
34.682759,135.187303,神戸ポートタワー
35.5672,135.19,丹後天橋立大江山国定公園
34.569,135.618,道明寺天満宮
34.569,135.466,南宗寺
35.3036,135.1254,福知山市治水記念館
35.3539,134.514,氷ノ山
35.0593,135.753,上賀茂
34.6391,135.099,須磨浦ロープウェイ
35.0267,135.798,慈照寺
35.51,135.67,若狭湾国定公園
34.8381,134.69,好古園
35.3409,135.307,安国寺 (綾部市)
34.9061,135.81,隼上り瓦窯跡
35.1833,134.4,後山
34.681,135.175,湊川神社
35.0443,135.7464,真珠庵
34.672483,135.201711,ポーアイしおさい公園
35.2390411,134.8796124,朝来群山県立自然公園
34.4111,135.3,りんくうゲートタワービル
34.9986,135.779,法観寺
35.0645,135.769,円通寺 (京都市)
34.9925,135.7546,法輪寺 (京都市西京区)
34.9925,135.684,西芳寺
34.9357,134.83,酒見寺
35.06,135.634,愛宕山 (京都市)
34.995,135.785,清水寺
34.7699,135.441,田能遺跡
34.7069,135.197,竹中大工道具館
35.4904411,134.5086266,但馬山岳県立自然公園
34.7844,135.439,大阪国際空港
34.9363,135.689,乙訓寺
34.6548,135.426,天保山
34.8388,135.469,箕面温泉
34.9875,135.759,京都タワー
34.475,135.642,ワールド牧場
34.8833,135.7,神応寺 (八幡市)
34.7768,135.862,海住山寺
34.7813,135.421,伊丹城
34.7813,134.8,高砂市総合運動公園
34.68863,135.505984,少彦名神社
34.9432,135.701,南真経寺
34.697176,135.180686,ビーナスブリッジ
34.99,135.773,京都国立博物館
34.8101,135.528,万博記念公園
34.7053,135.49,梅田スカイビル
35.0116,135.787,無鄰菴
34.8648,135.779,久津川車塚古墳
34.8418,134.688,姫路文学館
34.6965,135.067,太山寺 (神戸市)
34.6965,135.067,太山寺安養院庭園
34.6615,135.502,なんばパークス
35.6167,134.433,山陰海岸ジオパーク館
35.0231,135.72,妙心寺
35.3144,135.1964,私市円山古墳
35.4974,135.469,松尾寺 (舞鶴市)
35.0071,135.7121,蛇塚古墳
35.0071,135.7121,天塚古墳
34.8604,135.784,正道官衙遺跡
35.6752,135.287,伊根の舟屋
35.3019,135.126,福知山鉄道館ポッポランド
34.6522,135.506,通天閣
35.4819,134.87,出石神社
34.685478,135.504101,綿業会館
35.4433,135.324,円隆寺 (舞鶴市)
35.0437,135.796,詩仙堂
34.9385,135.675,光明寺 (長岡京市)
35.1217,135.763,貴船神社
35.0167,135.782,平安神宮
34.9921,135.772,方広寺
35.035,135.7522,本法寺 (京都市)
34.8134,135.7632,田辺城 (丹後国)
34.7457,134.389,赤穂城
34.654,135.486,大阪人権博物館
34.8923,135.68,妙喜庵
34.8815362,134.4513444,西播丘陵県立自然公園
34.6383,135.415,大阪府咲洲庁舎
34.7648,135.317,北山緑化植物園
34.9325,135.044,朝光寺
34.710111,135.573707,花博記念公園鶴見緑地
35.5562,135.255,魚っ知館
34.9878,135.772,三十三間堂
34.6502,135.0016,柿本神社 (明石市)
35.0112,135.856,琵琶湖疏水
35.6662,134.533,釣鐘洞門
35.0094,135.762,有馬玩具博物館
34.67,135.651,枚岡神社
34.9382,135.644,善峯寺
35.0411,135.5869,愛宕神社 (亀岡市)
34.6981,135.521,泉布観
35.0036,135.779,八坂神社
34.4588,135.371,岸和田城
35.0117,135.7813,藤井斉成会有鄰館
35.0117,135.759,京都国際マンガミュージアム
35.5694,135.192,天橋立
34.9145,135.698,恵解山古墳
35.0488,135.803,曼殊院
34.8613,135.403,多田神社
34.6826,135.187,神戸ポートタワー
34.7611,135.799,常念寺 (京都府精華町)
34.7999,134.988,三木城
34.8894,135.808,平等院
34.661,135.642,瓢箪山稲荷神社
34.9392644,135.0665606,清水東条湖立杭県立自然公園
34.6842,135.527,豊國神社 (大阪市)
35.61,135.221,金剛心院
34.703,135.191,うろこの家・うろこ美術館
34.695,135.191,生田神社
35.0155,135.707,広隆寺
35.0192,135.716,法金剛院
34.6526,135.508,大阪市天王寺動物園
35.4030132,134.9135706,出石糸井県立自然公園
34.8797,135.7,石清水八幡宮
35.0204,135.6819,霞中庵 竹内栖鳳記念館
34.5626,135.01,淡路夢舞台
34.669,135.528,真田山公園
35.0706,135.841,延暦寺
34.734234,135.206355,まやビューライン　掬星台
34.7204,135.362,甲子園歴史館
34.7621,135.8178,椿井大塚山古墳
34.6525,134.992,明石城
35.021,135.7555,京都府庁旧本館
35.4414,134.526,うへ山の棚田
34.6682,135.171,能福寺
35.0176,135.793,泉屋博古館
35.0207,135.752,古義堂
34.8658,135.491,勝尾寺
34.7535,135.9415,笠置山 (京都府)
34.9904,135.776,妙法院
35.0432,135.74,孤篷庵
35.0089,135.48,延福寺 (亀岡市)
34.854,135.472,箕面滝
35.3476,134.711,樽見の大桜
34.9518,135.82,醍醐寺三宝院庭園
34.559,135.482,大仙公園
34.7161,135.873,浄瑠璃寺
34.7414,135.3252,カトリック夙川教会
35.236,135.32,質志鍾乳洞
34.7411,135.178,神戸市立森林植物園
34.7411,135.178,神戸市立森林植物園
35.0178,135.74,豊楽院
35.0453,135.745,芳春院 (京都市)
34.638,135.411,アジア太平洋トレードセンター
34.7825,135.4173,伊丹市立美術館
35.0283,135.678,大覚寺
35.5828,135.197,籠神社
35.0537,135.802,修学院離宮
34.65,135.511,慶沢園
34.6791,135.182,神戸ハーバーランド
34.7153,135.192,布引ハーブ園
